Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20190808;18;21200;20419,050
20190808;19;21100;20058,650
20190808;20;21100;20161,888
20190808;21;21800;20628,125
20190808;22;21300;20293,563
20190808;23;19600;18669,638
20190808;24;18000;17207,638
20190809;1;15800;16181,988
20190809;2;15100;15630,700
20190809;3;14900;15226,825
20190809;4;14900;15198,450
20190809;5;14900;15320,063
20190809;6;15500;15304,950
20190809;7;18900;17349,275
20190809;8;20500;19278,763
20190809;9;21400;20484,100
20190809;10;21600;20991,763
20190809;11;22000;21101,738
20190809;12;22200;21486,963
20190809;13;22400;21541,175
20190809;14;22400;21530,875
20190809;15;22000;21156,225
20190809;16;21700;21019,050
20190809;17;21400;20861,475
20190809;18;21000;20567,700
20190809;19;20800;20219,825
20190809;20;20800;20265,663
20190809;21;21400;20565,375
20190809;22;20900;20125,125
20190809;23;19100;18548,250
20190809;24;17600;17068,025
20190810;1;16400;16007,250
20190810;2;15800;15196,788
20190810;3;15300;14848,250
20190810;4;15100;14866,775
20190810;5;14950;14861,313
20190810;6;14600;14380,038
20190810;7;16300;15363,363
20190810;8;17600;16528,563
20190810;9;18700;17869,938
20190810;10;19200;18752,450
20190810;11;19700;19197,700
20190810;12;19800;19486,550
20190810;13;19750;19467,388
20190810;14;19350;19091,938
20190810;15;18700;18601,550
20190810;16;18300;18177,363
20190810;17;18100;18013,488
20190810;18;17900;17916,113
20190810;19;17900;17751,413
20190810;20;17900;17832,150
20190810;21;18400;18158,550
20190810;22;18000;18038,113
20190810;23;17000;16855,313
20190810;24;15700;15707,563
20190811;1;14700;14731,338
20190811;2;13950;14080,788
20190811;3;13550;13707,075
20190811;4;13450;13485,288
20190811;5;13250;13337,150
20190811;6;12650;12798,000
20190811;7;13400;13064,813
20190811;8;14400;13886,525
20190811;9;15450;14750,538
20190811;10;16100;15576,050
20190811;11;16400;15927,500
20190811;12;16500;16058,550
20190811;13;16500;16109,388
20190811;14;16500;16034,700
20190811;15;16100;15832,388
20190811;16;15700;15615,188
20190811;17;15700;15540,875
20190811;18;15700;15687,913
20190811;19;16100;16012,488
20190811;20;16400;16440,188
20190811;21;17300;17207,913
20190811;22;17200;17478,888
20190811;23;16400;16527,763
20190811;24;15500;15382,775
20190812;1;14300;14479,200
20190812;2;13800;14103,125
20190812;3;13600;13829,463
20190812;4;13600;13899,238
20190812;5;13800;14113,563
20190812;6;14900;14384,988
20190812;7;18100;16736,725
20190812;8;20000;19155,338
20190812;9;21000;20609,938
20190812;10;21100;21306,263
20190812;11;21500;21580,900
20190812;12;21700;21965,163
20190812;13;22000;22209,200
20190812;14;22000;22242,125
20190812;15;21600;21901,700
20190812;16;21300;21675,800
20190812;17;20900;21310,500
20190812;18;20600;20860,725
20190812;19;20600;20659,288
20190812;20;21000;20928,925
20190812;21;21300;21347,913
20190812;22;20800;20509,775
20190812;23;19000;18732,475
20190812;24;17500;17280,300
20190813;1;16400;16217,763
20190813;2;15800;15678,025
20190813;3;15500;15334,500
20190813;4;15500;15296,188
20190813;5;15300;15510,700
20190813;6;16100;15524,663
20190813;7;18800;17377,550
20190813;8;20300;19393,500
20190813;9;21100;20625,288
20190813;10;21300;21118,388
20190813;11;21600;21039,013
20190813;12;21750;21285,538
20190813;13;22000;21365,000
20190813;14;22000;21382,625
20190813;15;21700;21070,038
20190813;16;21400;20981,113
20190813;17;21000;20658,863
20190813;18;20600;20328,163
20190813;19;20400;20096,250
20190813;20;20400;20240,088
20190813;21;20900;20787,463
20190813;22;20300;20234,550
20190813;23;19000;18632,725
20190813;24;17500;17209,975
20190814;1;16300;16086,513
20190814;2;15550;15468,625
20190814;3;15150;15089,013
20190814;4;15150;15170,288
20190814;5;15200;15301,513
20190814;6;15750;15368,888
20190814;7;18500;17360,488
20190814;8;20100;19305,875
20190814;9;20900;20571,863
20190814;10;21200;21042,563
20190814;11;21500;21101,638
20190814;12;21600;21328,175
20190814;13;21750;21353,063
20190814;14;21800;21181,775
20190814;15;21400;20552,088
20190814;16;21100;20273,588
20190814;17;20800;20079,213
20190814;18;20500;19652,938
20190814;19;20200;19489,963
20190814;20;20450;19628,500
20190814;21;20950;20118,975
20190814;22;20200;19528,163
20190814;23;18650;17898,013
20190814;24;17150;16576,500
20190815;1;15600;15349,563
20190815;2;14800;14606,475
20190815;3;14300;14261,775
20190815;4;14000;14066,300
20190815;5;13800;13972,025
20190815;6;12900;13084,050
20190815;7;13300;12892,063
20190815;8;14200;13532,375
20190815;9;15100;14471,088
20190815;10;15650;15215,625
20190815;11;15950;15619,113
20190815;12;16050;15801,088
20190815;13;16050;15836,750
20190815;14;16050;15738,175
20190815;15;15600;15420,975
20190815;16;15200;15162,150
20190815;17;15050;15051,525
20190815;18;15150;15030,925
20190815;19;15300;15248,250
20190815;20;15800;15552,938
20190815;21;17050;16397,063
20190815;22;16850;16316,325
20190815;23;15900;15472,588
20190815;24;14800;14544,538
20190816;1;13800;13761,963
20190816;2;13400;13297,663
20190816;3;13150;13090,700
20190816;4;13150;13058,263
20190816;5;13250;13191,338
20190816;6;14050;13245,638
20190816;7;16300;14980,638
20190816;8;17800;16625,238
20190816;9;19000;17770,438
20190816;10;19400;18556,550
20190816;11;19900;18722,100
20190816;12;20100;18975,113
20190816;13;20200;18931,863
20190816;14;20200;19064,000
20190816;15;19650;18848,925
20190816;16;19350;18725,438
20190816;17;19050;18470,613
20190816;18;18750;18202,938
20190816;19;18600;18058,888
20190816;20;18900;18244,225
20190816;21;19700;18955,613
20190816;22;19000;18350,388
20190816;23;17300;17017,425
20190816;24;15800;15783,213
20190817;1;14200;14668,313
20190817;2;13650;14097,063
20190817;3;13400;13648,563
20190817;4;13300;13658,425
20190817;5;13300;13699,025
20190817;6;12950;13348,013
20190817;7;15300;14143,350
20190817;8;16600;15357,263
20190817;9;17800;16698,550
20190817;10;18400;17663,913
20190817;11;18800;17962,875
20190817;12;18900;18053,975
20190817;13;18700;18027,325
20190817;14;18500;17856,188
20190817;15;17800;17352,900
20190817;16;17500;17101,150
20190817;17;17150;16879,313
20190817;18;16950;16740,038
20190817;19;16850;16707,263
20190817;20;17250;16947,363
20190817;21;18200;17700,863
20190817;22;17700;17204,188
20190817;23;16500;16082,600
20190817;24;15200;14982,088
20190818;1;13650;14018,100
20190818;2;13350;13440,388
20190818;3;12950;13107,025
20190818;4;12900;12879,775
20190818;5;12900;12826,650
20190818;6;12200;12364,275
20190818;7;13200;12521,363
20190818;8;14100;13388,313
20190818;9;15000;14244,888
20190818;10;15700;15084,225
20190818;11;16000;15506,650
20190818;12;16000;15711,088
20190818;13;16000;15815,325
20190818;14;16000;15727,113
20190818;15;15800;15523,463
20190818;16;15600;15314,163
20190818;17;15600;15318,713
20190818;18;15800;15389,075
20190818;19;16300;15599,550
20190818;20;16700;15980,938
20190818;21;17700;16984,775
20190818;22;17500;16842,525
20190818;23;16500;15968,688
20190818;24;15300;14899,513
20190819;1;13600;14298,050
20190819;2;13100;13837,950
20190819;3;12800;13602,138
20190819;4;12700;13594,000
20190819;5;13000;13936,813
20190819;6;14200;14274,063
20190819;7;18000;16818,025
20190819;8;20200;19276,188
20190819;9;21200;20877,038
20190819;10;21500;21489,438
20190819;11;21900;21631,588
20190819;12;22000;22006,813
20190819;13;22300;22287,325
20190819;14;22400;22277,225
20190819;15;21900;21894,438
20190819;16;21700;21707,263
20190819;17;21300;21354,600
20190819;18;21000;20980,813
20190819;19;20850;20896,200
20190819;20;21200;21128,500
20190819;21;21900;21881,650
20190819;22;20500;20714,025
20190819;23;19000;18890,550
20190819;24;17300;17513,225
20190820;1;16500;16520,513
20190820;2;16000;16031,500
20190820;3;15700;15640,425
20190820;4;15800;15628,275
20190820;5;15900;15872,238
20190820;6;16500;15938,425
20190820;7;19400;17948,638
20190820;8;21000;20028,150
20190820;9;21800;21254,250
20190820;10;22000;21785,263
20190820;11;22300;21721,450
20190820;12;22400;22157,163
20190820;13;22600;22302,813
20190820;14;22600;22279,663
20190820;15;22200;21994,900
20190820;16;22000;21879,950
20190820;17;21600;21580,513
20190820;18;21300;21174,675
20190820;19;21000;20971,350
20190820;20;21500;21281,488
20190820;21;22300;21948,988
20190820;22;21100;20756,925
20190820;23;19400;19115,213
20190820;24;18000;17829,375
20190821;1;16100;16827,313
20190821;2;15500;16142,775
20190821;3;15100;15918,125
20190821;4;15100;15965,738
20190821;5;15300;16182,675
20190821;6;15800;16327,700
20190821;7;19200;18254,650
20190821;8;20800;20137,288
20190821;9;21500;21294,888
20190821;10;21800;21767,763
20190821;11;22000;21788,450
20190821;12;22200;21964,075
20190821;13;22300;22092,413
20190821;14;22300;22048,025
20190821;15;22000;21551,050
20190821;16;21700;21431,313
20190821;17;21400;21072,525
20190821;18;21000;20783,338
20190821;19;21000;20592,700
20190821;20;21500;20902,688
20190821;21;22200;21657,813
20190821;22;21100;20564,450
20190821;23;19300;18852,625
20190821;24;17900;17506,538
20190822;1;16400;16529,688
20190822;2;15800;15931,825
20190822;3;15400;15602,075
20190822;4;15500;15565,438
20190822;5;15700;15667,613
20190822;6;16100;15774,225
20190822;7;19300;17763,950
20190822;8;20900;19713,188
20190822;9;21800;20811,763
20190822;10;22000;21415,913
20190822;11;22200;21386,700
20190822;12;22400;21640,850
20190822;13;22500;21753,050
20190822;14;22600;21764,813
20190822;15;22200;21489,075
20190822;16;21900;21275,850
20190822;17;21500;21068,975
20190822;18;21200;20810,138
20190822;19;20900;20610,975
20190822;20;21600;20848,413
20190822;21;22300;21687,475
20190822;22;21000;20529,038
20190822;23;19200;18820,938
20190822;24;17800;17460,800
20190823;1;16100;16344,250
20190823;2;15500;15677,650
20190823;3;15300;15445,013
20190823;4;15200;15379,088
20190823;5;15400;15545,213
20190823;6;15700;15754,850
20190823;7;19300;17618,475
20190823;8;20900;19675,263
20190823;9;21700;20784,488
20190823;10;21900;21236,825
20190823;11;22000;21372,638
20190823;12;22200;21704,138
20190823;13;22300;21801,613
20190823;14;22400;21787,138
20190823;15;22100;21408,225
20190823;16;21800;21320,613
20190823;17;21500;21096,063
20190823;18;21200;20834,325
20190823;19;21000;20636,725
20190823;20;21600;20774,038
20190823;21;22100;21554,013
20190823;22;20900;20384,200
20190823;23;19100;18794,713
20190823;24;17800;17435,738
20190824;1;16023;16346,663
20190824;2;15709;15746,975
20190824;3;15361;15269,613
20190824;4;15258;15144,563
20190824;5;15148;15130,763
20190824;6;14880;14770,550
20190824;7;15627;15489,950
20190824;8;17006;16976,625
20190824;9;18153;18252,850
20190824;10;19246;19169,688
20190824;11;19605;19358,488
20190824;12;19640;19484,538
20190824;13;19573;19294,238
20190824;14;18986;18993,263
20190824;15;18278;18380,525
20190824;16;18085;18156,613
20190824;17;17827;18020,638
20190824;18;17559;17898,675
20190824;19;17577;17865,513
20190824;20;17816;18043,288
20190824;21;18371;18852,850
20190824;22;17781;18126,025
20190824;23;16559;16679,013
20190824;24;15489;15551,050
20190825;1;14600;14464,713
20190825;2;14000;13877,325
20190825;3;13700;13527,163
20190825;4;13600;13360,388
20190825;5;13500;13248,650
20190825;6;13000;12953,725
20190825;7;13900;13161,725
20190825;8;14900;14098,325
20190825;9;16000;15080,688
20190825;10;16800;16046,313
20190825;11;17300;16557,800
20190825;12;17300;16608,013
20190825;13;17400;16700,863
20190825;14;17500;16721,925
20190825;15;17200;16488,238
20190825;16;16900;16383,875
20190825;17;16700;16373,888
20190825;18;16700;16549,513
20190825;19;16900;16646,663
20190825;20;17800;17086,200
20190825;21;18400;18078,038
20190825;22;17800;17417,600
20190825;23;16900;16436,738
20190825;24;15800;15330,138
20190826;1;14700;14552,388
20190826;2;14100;14138,488
20190826;3;13900;13914,038
20190826;4;13900;13885,338
20190826;5;14200;14203,450
20190826;6;15400;14783,938
20190826;7;18600;17180,250
20190826;8;20500;19649,100
20190826;9;21600;21043,125
20190826;10;22000;21735,950
20190826;11;22300;21798,063
20190826;12;22600;22362,188
20190826;13;22800;22560,525
20190826;14;22800;22685,338
20190826;15;22400;22458,600
20190826;16;22200;22399,588
20190826;17;21800;22084,938
20190826;18;21400;21782,763
20190826;19;21200;21452,750
20190826;20;22100;21749,088
20190826;21;22500;22558,063
20190826;22;21200;21152,263
20190826;23;19200;19237,513
20190826;24;17700;17752,163
20190827;1;16300;16733,425
20190827;2;15700;16186,850
20190827;3;15500;15863,388
20190827;4;15400;15822,388
20190827;5;15600;16062,750
20190827;6;16400;16358,088
20190827;7;19600;18281,475
20190827;8;21300;20471,188
20190827;9;22000;21681,313
20190827;10;22300;22242,325
20190827;11;22800;22394,563
20190827;12;23000;22828,975
20190827;13;23100;23098,263
20190827;14;23200;23125,250
20190827;15;22800;22755,388
20190827;16;22500;22682,025
20190827;17;22000;22361,775
20190827;18;21700;22013,275
20190827;19;21400;21698,663
20190827;20;22400;21995,913
20190827;21;22800;22819,550
20190827;22;21500;21357,188
20190827;23;19600;19684,375
20190827;24;18200;18241,438
20190828;1;16900;17200,038
20190828;2;16300;16650,413
20190828;3;16000;16289,225
20190828;4;16100;16192,050
20190828;5;16400;16369,013
20190828;6;16700;16581,025
20190828;7;19800;18464,863
20190828;8;21400;20563,975
20190828;9;22300;21817,250
20190828;10;22600;22484,513
20190828;11;23100;22684,438
20190828;12;23300;23165,188
20190828;13;23400;23328,813
20190828;14;23500;23355,275
20190828;15;22900;23031,838
20190828;16;22600;22912,738
20190828;17;22400;22650,413
20190828;18;22100;22193,888
20190828;19;21700;21959,675
20190828;20;22800;22284,950
20190828;21;23200;22977,038
20190828;22;21800;21452,250
20190828;23;19800;19662,063
20190828;24;18500;18245,013
20190829;1;16400;17192,263
20190829;2;15800;16568,638
20190829;3;15500;16295,075
20190829;4;15600;16341,313
20190829;5;15900;16477,938
20190829;6;16200;16766,050
20190829;7;19800;18652,825
20190829;8;21400;20732,688
20190829;9;22300;22041,363
20190829;10;22600;22668,275
20190829;11;23100;22906,875
20190829;12;23300;23419,325
20190829;13;23400;23624,425
20190829;14;23500;23590,750
20190829;15;23100;23254,163
20190829;16;22800;23083,925
20190829;17;22400;22710,713
20190829;18;22100;22328,363
20190829;19;21700;21879,363
20190829;20;22700;22243,500
20190829;21;23100;22921,250
20190829;22;21800;21446,763
20190829;23;19800;19767,788
20190829;24;18500;18349,213
20190830;1;16600;17206,775
20190830;2;16000;16600,575
20190830;3;15700;16224,975
20190830;4;15800;16245,863
20190830;5;16100;16450,250
20190830;6;16400;16709,300
20190830;7;19800;18743,638
20190830;8;21400;20753,188
20190830;9;22400;21987,650
20190830;10;22700;22618,738
20190830;11;23100;22780,713
20190830;12;23300;23129,663
20190830;13;23400;23299,063
20190830;14;23400;23327,438
20190830;15;23000;23014,513
20190830;16;22700;22751,125
20190830;17;22300;22358,288
20190830;18;22000;22012,638
20190830;19;21600;21759,388
20190830;20;22700;22018,975
20190830;21;23100;22578,100
20190830;22;21800;21099,313
20190830;23;19800;19489,963
20190830;24;18500;18163,650
20190831;1;16600;17027,488
20190831;2;16100;16292,975
20190831;3;15600;15868,188
20190831;4;15500;15724,850
20190831;5;15500;15667,663
20190831;6;15300;15407,563
20190831;7;17100;15849,525
20190831;8;18400;17248,975
20190831;9;19400;18646,488
20190831;10;20000;19635,763
20190831;11;20400;19966,575
20190831;12;20400;20150,875
20190831;13;20400;20102,475
20190831;14;20200;19775,325
20190831;15;19700;19140,863
20190831;16;19300;18979,050
20190831;17;19100;18759,763
20190831;18;18800;18596,413
20190831;19;18900;18471,450
20190831;20;20000;18795,225
20190831;21;20000;19543,375
20190831;22;18900;18595,500
20190831;23;17600;17284,163
20190831;24;16400;16202,275
