Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20201118;1;17400;17703,838
20201118;2;16900;17167,513
20201118;3;16600;16829,400
20201118;4;16700;16750,075
20201118;5;17300;17046,363
20201118;6;18600;17801,050
20201118;7;21300;20071,550
20201118;8;22900;22007,913
20201118;9;23750;23307,088
20201118;10;23850;23601,788
20201118;11;24050;23451,350
20201118;12;24200;23724,500
20201118;13;24300;23568,238
20201118;14;24300;23404,988
20201118;15;24000;23023,600
20201118;16;23900;23071,138
20201118;17;24600;24014,500
20201118;18;24400;23977,663
20201118;19;23900;23733,363
20201118;20;23800;23594,200
20201118;21;22800;22970,988
20201118;22;21400;21610,600
20201118;23;19950;20172,525
20201118;24;18650;18986,125
20201119;1;17500;18011,113
20201119;2;17000;17285,388
20201119;3;16700;16973,663
20201119;4;16800;17017,713
20201119;5;17300;17353,338
20201119;6;18500;18013,050
20201119;7;21200;20259,100
20201119;8;22800;22000,775
20201119;9;23650;23134,413
20201119;10;23750;23210,625
20201119;11;23850;23083,313
20201119;12;24000;23241,750
20201119;13;24000;23247,000
20201119;14;24000;23360,325
20201119;15;23700;23247,538
20201119;16;23500;23343,188
20201119;17;24300;24248,738
20201119;18;24200;24189,963
20201119;19;23700;23613,288
20201119;20;23500;23413,825
20201119;21;22800;22734,088
20201119;22;21400;21347,763
20201119;23;19950;20006,613
20201119;24;18650;18770,813
20201120;1;17900;17835,513
20201120;2;17300;17236,850
20201120;3;17000;16919,988
20201120;4;17000;17005,750
20201120;5;17500;17365,200
20201120;6;18800;18022,888
20201120;7;21400;20383,125
20201120;8;22900;22281,738
20201120;9;23800;23382,713
20201120;10;24000;23736,050
20201120;11;24000;23613,750
20201120;12;24200;23819,788
20201120;13;24250;23873,925
20201120;14;24300;23752,363
20201120;15;23800;23414,213
20201120;16;24000;23453,188
20201120;17;24650;24478,225
20201120;18;24450;24450,588
20201120;19;24000;23990,688
20201120;20;23750;23668,363
20201120;21;22900;22962,100
20201120;22;21500;21561,638
20201120;23;20000;20119,550
20201120;24;18700;18929,525
20201121;1;17200;17981,813
20201121;2;16600;17252,263
20201121;3;16200;16884,763
20201121;4;16100;16816,225
20201121;5;16400;16817,700
20201121;6;16700;17094,325
20201121;7;18000;18097,900
20201121;8;19400;18910,000
20201121;9;20600;20210,275
20201121;10;21200;21162,725
20201121;11;21500;21668,938
20201121;12;21600;21972,075
20201121;13;21400;21663,825
20201121;14;21300;21387,863
20201121;15;20500;20772,225
20201121;16;21200;20763,850
20201121;17;21900;21726,525
20201121;18;21700;21681,488
20201121;19;21400;21278,350
20201121;20;20900;20878,388
20201121;21;20200;20238,163
20201121;22;19100;19243,275
20201121;23;18100;18185,000
20201121;24;17100;17048,963
20201122;1;15900;16221,550
20201122;2;15300;15569,363
20201122;3;14900;15106,825
20201122;4;14700;15018,275
20201122;5;14800;15101,413
20201122;6;15200;15186,300
20201122;7;15600;15545,825
20201122;8;16400;15820,050
20201122;9;17400;16782,788
20201122;10;18100;17701,525
20201122;11;18500;18288,413
20201122;12;18700;18596,913
20201122;13;18900;18727,313
20201122;14;19000;18801,738
20201122;15;18700;18477,688
20201122;16;19300;18409,738
20201122;17;19900;19204,513
20201122;18;20100;19343,263
20201122;19;20150;19412,350
20201122;20;20200;19388,813
20201122;21;19600;18958,513
20201122;22;18700;18206,175
20201122;23;17900;17668,625
20201122;24;16900;16574,850
20201123;1;16100;15944,925
20201123;2;15600;15577,350
20201123;3;15400;15273,700
20201123;4;15500;15417,813
20201123;5;16100;15914,163
20201123;6;17900;16973,050
20201123;7;20800;19877,438
20201123;8;22800;22081,588
20201123;9;23700;23508,338
20201123;10;23900;24055,750
20201123;11;24200;24257,400
20201123;12;24400;24598,925
20201123;13;24400;24619,700
20201123;14;24400;24529,900
20201123;15;24000;24091,463
20201123;16;24400;24025,563
20201123;17;25100;24606,050
20201123;18;25100;24513,638
20201123;19;24600;24075,988
20201123;20;24300;23907,475
20201123;21;23400;23270,025
20201123;22;21900;21798,125
20201123;23;20400;20260,325
20201123;24;19200;19037,563
20201124;1;18000;18000,125
20201124;2;17400;17446,600
20201124;3;17200;17019,500
20201124;4;17300;17108,138
20201124;5;17700;17429,000
20201124;6;19200;18250,675
20201124;7;21800;20712,525
20201124;8;23400;22735,063
20201124;9;24100;23900,525
20201124;10;24100;24153,775
20201124;11;24200;23917,200
20201124;12;24300;24082,525
20201124;13;24300;24045,525
20201124;14;24300;23863,450
20201124;15;23900;23588,200
20201124;16;24200;23641,263
20201124;17;25000;24485,950
20201124;18;25000;24310,038
20201124;19;24400;24059,900
20201124;20;24100;23854,750
20201124;21;23400;23246,238
20201124;22;22000;21837,413
20201124;23;20600;20425,800
20201124;24;19300;19166,738
20201125;1;17800;18179,738
20201125;2;17200;17645,075
20201125;3;17000;17323,150
20201125;4;17100;17425,125
20201125;5;17500;17788,125
20201125;6;19000;18597,238
20201125;7;22000;21062,788
20201125;8;23600;23083,925
20201125;9;24300;24309,963
20201125;10;24300;24249,500
20201125;11;24400;24063,788
20201125;12;24500;24132,188
20201125;13;24500;24095,625
20201125;14;24500;24020,638
20201125;15;24100;23861,750
20201125;16;24400;23954,900
20201125;17;25200;24945,313
20201125;18;25200;24828,063
20201125;19;24600;24404,163
20201125;20;24300;24292,038
20201125;21;23600;23587,813
20201125;22;22200;22077,113
20201125;23;20800;20696,963
20201125;24;19500;19404,113
20201126;1;17800;18485,463
20201126;2;17200;17933,438
20201126;3;17000;17619,613
20201126;4;17100;17566,463
20201126;5;17500;17900,663
20201126;6;19000;18706,150
20201126;7;21600;21084,663
20201126;8;23200;23073,325
20201126;9;23900;24463,888
20201126;10;23900;24852,025
20201126;11;24000;24798,638
20201126;12;24100;25039,588
20201126;13;24100;25051,963
20201126;14;24100;25006,175
20201126;15;23700;24645,963
20201126;16;24000;24558,963
20201126;17;24800;25200,513
20201126;18;24800;25007,050
20201126;19;24200;24538,163
20201126;20;23900;24222,925
20201126;21;23200;23419,038
20201126;22;21800;22005,738
20201126;23;20400;20571,013
20201126;24;19100;19436,463
20201127;1;18100;18387,150
20201127;2;17500;17729,313
20201127;3;17300;17373,625
20201127;4;17300;17524,463
20201127;5;18000;17825,438
20201127;6;19700;18688,400
20201127;7;22500;21144,463
20201127;8;24300;23132,613
20201127;9;24900;24477,950
20201127;10;24700;24972,988
20201127;11;24700;25060,150
20201127;12;24700;25235,138
20201127;13;24700;25226,825
20201127;14;24700;25128,638
20201127;15;24400;24727,688
20201127;16;24800;24622,363
20201127;17;25400;25188,625
20201127;18;25200;24836,325
20201127;19;24700;24321,300
20201127;20;24600;24077,875
20201127;21;23900;23345,538
20201127;22;22500;21808,388
20201127;23;21100;20333,300
20201127;24;19800;19137,500
20201128;1;18200;18068,013
20201128;2;17600;17345,888
20201128;3;17100;17037,875
20201128;4;17000;16962,975
20201128;5;17200;17095,313
20201128;6;17900;17256,300
20201128;7;19200;18288,975
20201128;8;20100;19306,350
20201128;9;21400;20738,500
20201128;10;22200;21762,850
20201128;11;22600;22264,775
20201128;12;22600;22649,763
20201128;13;22400;22509,363
20201128;14;22200;22175,125
20201128;15;21500;21602,625
20201128;16;21900;21522,988
20201128;17;22400;22255,400
20201128;18;22400;22019,863
20201128;19;22000;21490,650
20201128;20;21600;21260,800
20201128;21;21000;20531,275
20201128;22;19800;19473,188
20201128;23;18800;18372,225
20201128;24;17700;17366,575
20201129;1;16200;16436,900
20201129;2;15600;15860,900
20201129;3;15200;15437,375
20201129;4;15100;15240,725
20201129;5;15200;15310,725
20201129;6;15400;15420,738
20201129;7;16000;15816,638
20201129;8;16800;16093,225
20201129;9;18000;17130,400
20201129;10;18800;18215,213
20201129;11;19100;19204,363
20201129;12;19200;19621,738
20201129;13;19500;19758,500
20201129;14;19500;19790,388
20201129;15;19000;19327,188
20201129;16;19500;19161,600
20201129;17;20200;19870,588
20201129;18;20200;19911,800
20201129;19;20200;19938,775
20201129;20;20200;20033,313
20201129;21;19600;19528,538
20201129;22;18700;18732,488
20201129;23;18200;18022,538
20201129;24;16900;17090,525
20201130;1;16200;16398,963
20201130;2;15700;16052,438
20201130;3;15500;15810,338
20201130;4;15600;15811,400
20201130;5;16400;16254,813
20201130;6;18300;17393,775
20201130;7;21500;20521,225
20201130;8;23400;22785,263
20201130;9;24500;24430,775
20201130;10;24700;25082,025
20201130;11;25100;24932,313
20201130;12;25200;25196,913
20201130;13;25200;25250,200
20201130;14;25200;25200,450
20201130;15;24900;24712,150
20201130;16;25100;24715,263
20201130;17;25600;25365,663
20201130;18;25600;25114,413
20201130;19;25100;24646,863
20201130;20;24800;24483,663
20201130;21;23900;23697,975
20201130;22;22400;22207,525
20201130;23;20900;20741,163
20201130;24;19700;19395,763
