Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20200706;13;21800;21786,313
20200706;14;21800;21578,413
20200706;15;21300;21281,075
20200706;16;21100;21060,363
20200706;17;20800;20603,250
20200706;18;20400;20132,938
20200706;19;20100;19771,213
20200706;20;20200;19923,275
20200706;21;20200;19751,850
20200706;22;20100;19395,125
20200706;23;18900;18407,400
20200706;24;17400;17089,088
20200707;1;16100;15926,038
20200707;2;15600;15288,475
20200707;3;15300;15014,163
20200707;4;15300;14897,000
20200707;5;14800;14506,838
20200707;6;15900;14868,963
20200707;7;18600;17009,688
20200707;8;20300;18865,675
20200707;9;21000;19839,825
20200707;10;21200;20311,300
20200707;11;21400;20446,375
20200707;12;21600;20800,863
20200707;13;21700;20803,850
20200707;14;21700;20846,475
20200707;15;21300;20483,513
20200707;16;21100;20248,563
20200707;17;20700;19785,575
20200707;18;20400;19562,375
20200707;19;20200;19305,563
20200707;20;20200;19579,688
20200707;21;20100;19582,338
20200707;22;20000;19503,550
20200707;23;19200;18410,388
20200707;24;17500;16906,838
20200708;1;16100;15688,938
20200708;2;15600;14992,938
20200708;3;15300;14672,325
20200708;4;15300;14693,050
20200708;5;14800;14480,250
20200708;6;15900;14739,988
20200708;7;18600;16948,725
20200708;8;20300;18832,138
20200708;9;21000;19790,425
20200708;10;21200;20359,788
20200708;11;21400;20334,025
20200708;12;21600;20701,063
20200708;13;21700;21021,550
20200708;14;21700;20939,675
20200708;15;21300;20651,350
20200708;16;21100;20500,250
20200708;17;20700;20117,288
20200708;18;20400;19788,050
20200708;19;20200;19644,563
20200708;20;20200;19906,713
20200708;21;20100;19906,625
20200708;22;20000;19457,888
20200708;23;19200;18327,638
20200708;24;17500;16955,363
20200709;1;15700;15786,413
20200709;2;15200;15172,225
20200709;3;14900;14842,050
20200709;4;14900;14731,875
20200709;5;14400;14451,738
20200709;6;15500;14789,988
20200709;7;18500;16921,750
20200709;8;20200;18970,363
20200709;9;20900;20045,500
20200709;10;21100;20556,238
20200709;11;21300;20587,550
20200709;12;21500;20869,575
20200709;13;21600;21081,150
20200709;14;21600;20948,100
20200709;15;21200;20654,100
20200709;16;21000;20603,750
20200709;17;20600;20399,025
20200709;18;20300;20047,388
20200709;19;20100;19948,938
20200709;20;20100;20050,863
20200709;21;20000;20051,388
20200709;22;19900;19689,775
20200709;23;19100;18446,425
20200709;24;17400;17151,475
20200710;1;16000;16096,738
20200710;2;15300;15446,175
20200710;3;15100;15183,063
20200710;4;15000;15126,538
20200710;5;14600;14809,150
20200710;6;15600;15123,338
20200710;7;18300;17336,913
20200710;8;20000;19301,338
20200710;9;20800;20469,275
20200710;10;21000;21017,200
20200710;11;21400;21220,413
20200710;12;21600;21710,788
20200710;13;21800;21742,938
20200710;14;21800;21615,813
20200710;15;21300;21258,263
20200710;16;21100;20989,850
20200710;17;20600;20715,500
20200710;18;20400;20391,950
20200710;19;20100;20015,750
20200710;20;20200;20181,875
20200710;21;20100;20053,588
20200710;22;20100;19601,688
20200710;23;18900;18592,325
20200710;24;17400;17169,113
20200711;1;15500;16124,938
20200711;2;14700;15339,113
20200711;3;14200;14769,275
20200711;4;14000;14659,025
20200711;5;13200;14110,913
20200711;6;13300;13700,913
20200711;7;15300;14691,450
20200711;8;16800;15820,975
20200711;9;18000;16953,175
20200711;10;18300;17826,300
20200711;11;18700;18286,750
20200711;12;18900;18512,963
20200711;13;18700;18510,638
20200711;14;18600;18340,388
20200711;15;17900;17907,363
20200711;16;17400;17612,863
20200711;17;17100;17184,900
20200711;18;16900;16889,625
20200711;19;17000;16784,050
20200711;20;16800;16856,813
20200711;21;16800;16650,263
20200711;22;16900;16603,000
20200711;23;16400;15897,675
20200711;24;15200;14723,063
20200712;1;14000;13740,063
20200712;2;13400;13089,400
20200712;3;13000;12729,038
20200712;4;12700;12471,338
20200712;5;12100;12007,013
20200712;6;12100;11903,975
20200712;7;13000;12405,538
20200712;8;13800;13176,150
20200712;9;15000;14054,050
20200712;10;15800;14774,150
20200712;11;16000;15277,113
20200712;12;16200;15527,750
20200712;13;16300;15496,863
20200712;14;16300;15376,200
20200712;15;15900;15082,313
20200712;16;15600;14691,450
20200712;17;15400;14435,300
20200712;18;15600;14396,338
20200712;19;15900;14675,100
20200712;20;16200;15022,438
20200712;21;16400;15250,713
20200712;22;16800;15871,163
20200712;23;16500;15721,888
20200712;24;15300;14596,350
20200713;1;13850;13667,325
20200713;2;13049;13271,788
20200713;3;12823;13144,538
20200713;4;12798;13028,500
20200713;5;12573;12932,475
20200713;6;13297;13516,600
20200713;7;15868;16071,588
20200713;8;18130;18342,625
20200713;9;19534;19474,738
20200713;10;20269;19979,175
20200713;11;20335;20009,313
20200713;12;20729;20370,150
20200713;13;20947;20655,250
20200713;14;20843;20771,138
20200713;15;20523;20399,975
20200713;16;20434;20210,813
20200713;17;20151;19744,488
20200713;18;19777;19385,500
20200713;19;19706;19287,725
20200713;20;19931;19503,100
20200713;21;19969;19569,450
20200713;22;19648;19498,200
20200713;23;18526;18277,375
20200713;24;17127;16802,538
20200714;1;15600;15666,288
20200714;2;15000;15025,025
20200714;3;14700;14625,200
20200714;4;14700;14568,263
20200714;5;14400;14363,788
20200714;6;15300;14701,050
20200714;7;18300;16989,888
20200714;8;19700;19095,950
20200714;9;20700;20272,013
20200714;10;21000;20865,650
20200714;11;21200;20980,025
20200714;12;21400;21432,488
20200714;13;21500;21368,050
20200714;14;21500;21218,700
20200714;15;21100;20740,963
20200714;16;20900;20638,613
20200714;17;20600;20281,363
20200714;18;20300;19941,500
20200714;19;20100;19668,550
20200714;20;20200;19900,488
20200714;21;20300;19913,850
20200714;22;20000;19731,213
20200714;23;18600;18537,200
20200714;24;17300;17058,138
20200715;1;16000;15934,675
20200715;2;15400;15257,988
20200715;3;15000;14908,863
20200715;4;15000;14773,363
20200715;5;14600;14545,125
20200715;6;15500;14773,613
20200715;7;18500;17074,475
20200715;8;20000;19252,913
20200715;9;20700;20512,388
20200715;10;21000;21063,013
20200715;11;21300;21211,038
20200715;12;21400;21475,338
20200715;13;21600;21505,325
20200715;14;21700;21346,863
20200715;15;21200;20948,000
20200715;16;21000;20862,338
20200715;17;20500;20402,850
20200715;18;20300;20082,625
20200715;19;20100;19940,213
20200715;20;20200;20054,075
20200715;21;20200;20040,088
20200715;22;20200;19778,150
20200715;23;18900;18566,538
20200715;24;17400;17150,775
20200716;1;15800;15889,325
20200716;2;15100;15421,000
20200716;3;14800;15020,025
20200716;4;14900;15019,525
20200716;5;14400;14884,975
20200716;6;15400;14960,950
20200716;7;18300;17209,900
20200716;8;19800;19241,725
20200716;9;20600;20321,250
20200716;10;20800;20756,288
20200716;11;21100;20990,775
20200716;12;21500;21386,413
20200716;13;21700;21523,963
20200716;14;21800;21273,713
20200716;15;21400;20836,200
20200716;16;21100;20787,788
20200716;17;20500;20219,338
20200716;18;20100;19839,250
20200716;19;20000;19678,863
20200716;20;20200;19779,750
20200716;21;20100;19808,638
20200716;22;20100;19623,475
20200716;23;18800;18369,700
20200716;24;17300;16909,600
20200717;1;15800;15791,875
20200717;2;15100;15177,513
20200717;3;14800;14948,600
20200717;4;14700;14854,063
20200717;5;14300;14695,050
20200717;6;15400;14919,063
20200717;7;18500;16955,775
20200717;8;20000;18825,438
20200717;9;20800;19902,763
20200717;10;21100;20387,213
20200717;11;21400;20710,363
20200717;12;21600;21037,925
20200717;13;21600;21072,888
20200717;14;21700;20960,025
20200717;15;21200;20420,600
20200717;16;21000;20355,588
20200717;17;20600;19973,350
20200717;18;20200;19667,200
20200717;19;20100;19357,525
20200717;20;20100;19405,650
20200717;21;20000;19438,988
20200717;22;20000;19250,563
20200717;23;18900;18163,950
20200717;24;17300;16849,563
20200718;1;15600;15627,963
20200718;2;14900;14849,363
20200718;3;14400;14470,788
20200718;4;14200;14298,713
20200718;5;13700;13901,175
20200718;6;13600;13559,150
20200718;7;15500;14638,888
20200718;8;16600;15959,713
20200718;9;17700;17323,988
20200718;10;18300;18235,425
20200718;11;18700;18751,200
20200718;12;18800;18789,638
20200718;13;18700;18550,400
20200718;14;18600;18342,838
20200718;15;18000;17937,888
20200718;16;17600;17581,438
20200718;17;17200;17306,638
20200718;18;17100;17020,525
20200718;19;17000;17021,588
20200718;20;17100;16978,950
20200718;21;16900;16972,413
20200718;22;17000;17200,488
20200718;23;16400;16387,975
20200718;24;15100;15099,863
20200719;1;13800;14072,913
20200719;2;13100;13360,563
20200719;3;12700;12963,625
20200719;4;12600;12759,250
20200719;5;12000;12311,413
20200719;6;12000;12069,600
20200719;7;13200;12534,650
20200719;8;14000;13428,925
20200719;9;14700;14412,800
20200719;10;15600;15232,813
20200719;11;15800;15667,313
20200719;12;16000;15869,038
20200719;13;16000;15873,013
20200719;14;16000;15774,688
20200719;15;15700;15473,513
20200719;16;15200;15244,525
20200719;17;15300;15049,288
20200719;18;15400;15049,013
20200719;19;15800;15254,150
20200719;20;16000;15522,200
20200719;21;16300;15891,050
20200719;22;16700;16421,425
20200719;23;16400;15970,963
20200719;24;15200;14906,338
20200720;1;13900;13928,550
20200720;2;13400;13468,863
20200720;3;13300;13290,188
20200720;4;13300;13214,013
20200720;5;13100;13140,838
20200720;6;14700;13673,125
20200720;7;18000;16306,413
20200720;8;19900;18663,638
20200720;9;21100;20189,913
20200720;10;21300;20967,675
20200720;11;21600;21108,400
20200720;12;21800;21534,775
20200720;13;21800;21766,575
20200720;14;21900;21609,513
20200720;15;21400;21291,588
20200720;16;21200;21082,888
20200720;17;20800;20772,100
20200720;18;20300;20265,763
20200720;19;19900;20074,150
20200720;20;20000;20077,438
20200720;21;20200;19987,788
20200720;22;20200;19734,088
20200720;23;18800;18403,000
20200720;24;17200;17015,575
20200721;1;15900;15934,550
20200721;2;15400;15363,000
20200721;3;15100;14915,438
20200721;4;15100;14875,463
20200721;5;14700;14694,925
20200721;6;15600;14826,025
20200721;7;18200;17059,075
20200721;8;19700;19096,313
20200721;9;20600;20218,175
20200721;10;20800;20755,913
20200721;11;21200;20797,075
20200721;12;21400;21182,100
20200721;13;21600;21199,138
20200721;14;21700;21077,900
20200721;15;21100;20663,275
20200721;16;20900;20431,513
20200721;17;20500;20101,313
20200721;18;20200;19819,313
20200721;19;20200;19680,663
20200721;20;20300;19714,338
20200721;21;20100;19782,863
20200721;22;20100;19701,950
20200721;23;18900;18415,075
20200721;24;17400;16962,338
20200722;1;15900;15872,200
20200722;2;15200;15278,688
20200722;3;14900;14902,388
20200722;4;15000;14872,863
20200722;5;14600;14772,900
20200722;6;15500;14827,488
20200722;7;18200;17017,075
20200722;8;19600;19015,788
20200722;9;20500;20031,488
20200722;10;20800;20512,100
20200722;11;20900;20697,063
20200722;12;21100;21078,700
20200722;13;21300;21147,200
20200722;14;21300;20940,925
20200722;15;20900;20494,025
20200722;16;20600;20228,213
20200722;17;20100;19942,288
20200722;18;19900;19598,900
20200722;19;19900;19427,813
20200722;20;19900;19684,850
20200722;21;19900;19764,700
20200722;22;19800;19705,650
20200722;23;18500;18393,175
20200722;24;17100;16888,663
20200723;1;16000;15741,163
20200723;2;15300;15205,525
20200723;3;14900;14898,950
20200723;4;14900;14822,425
20200723;5;14700;14649,388
20200723;6;15400;14854,688
20200723;7;18200;16967,225
20200723;8;19900;18953,988
20200723;9;20700;20025,863
20200723;10;21000;20477,725
20200723;11;21300;20469,988
20200723;12;21400;21028,925
20200723;13;21500;21138,750
20200723;14;21400;21028,513
20200723;15;21000;20605,088
20200723;16;20800;20364,050
20200723;17;20500;20047,025
20200723;18;20100;19752,600
20200723;19;20000;19621,163
20200723;20;20000;19699,950
20200723;21;20000;19908,400
20200723;22;20000;19894,213
20200723;23;18700;18551,613
20200723;24;17200;17137,450
20200724;1;15400;15917,038
20200724;2;14800;15374,000
20200724;3;14500;14932,163
20200724;4;14500;14825,175
20200724;5;14100;14639,200
20200724;6;15100;14794,638
20200724;7;17900;16877,850
20200724;8;19800;18778,538
20200724;9;20600;20070,600
20200724;10;20900;20675,213
20200724;11;21100;20718,400
20200724;12;21300;21007,688
20200724;13;21400;20991,563
20200724;14;21400;20823,338
20200724;15;21000;20652,000
20200724;16;20800;20746,163
20200724;17;20300;20427,000
20200724;18;20000;20151,500
20200724;19;19900;19854,225
20200724;20;20000;19985,238
20200724;21;20000;19944,338
20200724;22;19900;19681,763
20200724;23;18700;18418,963
20200724;24;17200;17031,800
20200725;1;15700;15830,138
20200725;2;15000;15163,588
20200725;3;14500;14735,075
20200725;4;14300;14588,688
20200725;5;13700;14296,988
20200725;6;13700;13793,425
20200725;7;15400;14846,075
20200725;8;16500;16277,863
20200725;9;17600;17479,463
20200725;10;18200;18312,425
20200725;11;18700;18638,188
20200725;12;18800;18762,600
20200725;13;18600;18556,550
20200725;14;18500;18343,038
20200725;15;18000;17829,025
20200725;16;17600;17536,313
20200725;17;17200;17356,563
20200725;18;17100;17057,625
20200725;19;17000;17057,775
20200725;20;17200;17201,800
20200725;21;16900;17197,063
20200725;22;17000;17476,150
20200725;23;16400;16509,613
20200725;24;15100;15134,400
20200726;1;14200;13994,413
20200726;2;13500;13321,425
20200726;3;13100;12864,450
20200726;4;12900;12707,000
20200726;5;12300;12479,488
20200726;6;12400;12157,950
20200726;7;13200;12675,775
20200726;8;14100;13535,138
20200726;9;15000;14437,250
20200726;10;15800;15185,625
20200726;11;16100;15623,375
20200726;12;16200;15787,500
20200726;13;16300;15756,175
20200726;14;16300;15777,188
20200726;15;16000;15467,038
20200726;16;15600;15234,325
20200726;17;15400;15256,738
20200726;18;15400;15335,413
20200726;19;15700;15369,288
20200726;20;16000;15903,338
20200726;21;16100;16304,388
20200726;22;16500;16597,300
20200726;23;16200;15889,663
20200726;24;14900;14807,675
20200727;1;13500;13998,250
20200727;2;13100;13530,850
20200727;3;12900;13352,675
20200727;4;12800;13281,813
20200727;5;12600;13322,275
20200727;6;14400;13832,775
20200727;7;17600;16386,938
20200727;8;19650;18795,425
20200727;9;20950;20239,550
20200727;10;21150;20905,300
20200727;11;21450;21000,413
20200727;12;21700;21355,988
20200727;13;21750;21543,063
20200727;14;21700;21388,613
20200727;15;21400;20986,363
20200727;16;21000;20769,363
20200727;17;20600;20450,750
20200727;18;20200;20124,738
20200727;19;19900;19965,938
20200727;20;20000;20131,213
20200727;21;20100;20345,763
20200727;22;20050;20125,563
20200727;23;18800;18570,325
20200727;24;17100;17014,475
20200728;1;15950;15919,838
20200728;2;15350;15369,850
20200728;3;15050;14990,250
20200728;4;14950;14836,163
20200728;5;14700;14796,275
20200728;6;15600;14888,550
20200728;7;18500;17137,863
20200728;8;20250;19221,800
20200728;9;21100;20637,213
20200728;10;21300;21276,113
20200728;11;21700;21370,500
20200728;12;21850;21871,063
20200728;13;22000;22063,775
20200728;14;21950;22131,438
20200728;15;21450;21738,775
20200728;16;21050;21546,963
20200728;17;20650;21237,650
20200728;18;20250;20838,613
20200728;19;20150;20603,538
20200728;20;20150;20615,963
20200728;21;20300;20776,225
20200728;22;20150;20582,813
20200728;23;18800;19003,788
20200728;24;17300;17420,988
20200729;1;15900;16341,275
20200729;2;15300;15757,800
20200729;3;14950;15488,713
20200729;4;14800;15340,250
20200729;5;14750;15238,763
20200729;6;15500;15163,488
20200729;7;18300;17220,725
20200729;8;20000;19327,988
20200729;9;20900;20546,588
20200729;10;21200;21047,913
20200729;11;21500;21288,338
20200729;12;21600;21582,250
20200729;13;21700;21707,088
20200729;14;21600;21654,513
20200729;15;21200;21125,400
20200729;16;20900;20850,413
20200729;17;20500;20469,338
20200729;18;20100;20268,125
20200729;19;20000;20067,988
20200729;20;20000;20175,763
20200729;21;20200;20321,538
20200729;22;20200;20109,388
20200729;23;18600;18590,188
20200729;24;17200;17176,238
20200730;1;15850;16023,713
20200730;2;15250;15432,963
20200730;3;14900;14966,913
20200730;4;14900;14795,013
20200730;5;14600;14613,213
20200730;6;15500;14781,400
20200730;7;18200;16961,025
20200730;8;19800;19099,150
20200730;9;20600;20265,338
20200730;10;20900;20767,488
20200730;11;21100;20893,588
20200730;12;21400;21211,438
20200730;13;21500;21303,013
20200730;14;21400;21187,463
20200730;15;20900;20819,388
20200730;16;20700;20551,488
20200730;17;20400;20268,975
20200730;18;20100;19954,975
20200730;19;20000;19765,750
20200730;20;20100;20054,375
20200730;21;20200;20276,438
20200730;22;20200;19974,388
20200730;23;18600;18415,850
20200730;24;17100;16990,900
20200731;1;15900;15755,900
20200731;2;15300;15063,613
20200731;3;14900;14830,625
20200731;4;14700;14719,775
20200731;5;14600;14630,800
20200731;6;15400;14748,625
20200731;7;18000;16752,813
20200731;8;19500;18645,325
20200731;9;20600;19694,400
20200731;10;20800;20290,025
20200731;11;21100;20354,263
20200731;12;21300;20566,525
20200731;13;21400;20739,275
20200731;14;21400;20698,988
20200731;15;20900;20223,213
20200731;16;20700;20021,000
20200731;17;20400;19852,650
20200731;18;20000;19519,488
20200731;19;19900;19417,538
20200731;20;19900;19611,925
20200731;21;20100;19641,313
20200731;22;19900;19541,475
20200731;23;18400;18289,000
20200731;24;16950;16887,375
